Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2019-09-01,6.0,Arbroath,Lochlands,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Scotland, Papua New Guinea",Scotland,Papua New Guinea,international,Papua New Guinea,field,Papua New Guinea,,,6.0,B Tau
2019-09-01,7.0,Dundee,Forthill,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Ireland, Netherlands",Ireland,Netherlands,international,Ireland,bat,Ireland,,19.0,,L Delany
2019-09-01,8.0,Arbroath,Lochlands,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Bangladesh, United States of America",Bangladesh,United States of America,international,United States of America,bat,Bangladesh,,,8.0,Nahida Akter
2019-09-03,9.0,Dundee,Forthill,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Ireland, Thailand",Ireland,Thailand,international,Ireland,field,Thailand,,2.0,,S Laomi
2019-09-03,10.0,Arbroath,Lochlands,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Namibia, Netherlands",Namibia,Netherlands,international,Namibia,bat,Netherlands,,,6.0,HDJ Siegers
2019-09-03,11.0,Dundee,Forthill,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Scotland, Bangladesh",Scotland,Bangladesh,international,Scotland,field,Bangladesh,,13.0,,Nigar Sultana
2019-09-03,12.0,Arbroath,Lochlands,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Papua New Guinea, United States of America",Papua New Guinea,United States of America,international,United States of America,field,Papua New Guinea,,22.0,,S Jimmy
2019-09-05,,Dundee,Forthill,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Bangladesh, Ireland",Bangladesh,Ireland,international,Ireland,bat,Bangladesh,,,4.0,Sanjida Islam
2019-09-05,,Dundee,Forthill,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Papua New Guinea, Thailand",Papua New Guinea,Thailand,international,Papua New Guinea,bat,Thailand,,,8.0,S Laomi
2019-09-05,,Arbroath,Lochlands,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Scotland, Namibia",Scotland,Namibia,international,Scotland,field,Scotland,,,10.0,SJ Bryce
2019-09-07,,Dundee,Forthill,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Ireland, Papua New Guinea",Ireland,Papua New Guinea,international,Ireland,field,Ireland,,,8.0,KJ Garth
2019-09-07,,Arbroath,Lochlands,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Namibia, United States of America",Namibia,United States of America,international,United States of America,field,United States of America,,,6.0,S Ramautar
2019-09-07,,Dundee,Forthill,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Bangladesh, Thailand",Bangladesh,Thailand,international,Bangladesh,bat,Bangladesh,,70.0,,Sanjida Islam
2019-09-07,,Arbroath,Lochlands,2019,ICC Women's T20 World Cup Qualifier,T20,20,"Scotland, Netherlands",Scotland,Netherlands,international,Netherlands,field,Scotland,,70.0,,SJ Bryce
2019-09-13,1.0,Dhaka,"Shere Bangla National Stadium, Mirpur",2019,Bangladesh Twenty20 Tri-Series,T20,20,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Bangladesh,field,Bangladesh,,,3.0,Afif Hossain
2019-09-18,4.0,Chattogram,Zahur Ahmed Chowdhury Stadium,2019,Bangladesh Twenty20 Tri-Series,T20,20,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Zimbabwe,field,Bangladesh,,39.0,,Mahmudullah
2019-09-19,1.0,Incheon,Yeonhui Cricket Ground,2019,Women's Twenty20 East Asia Cup,T20,20,"South Korea, Japan",South Korea,Japan,international,South Korea,field,Japan,,12.0,,S Miyaji
2019-09-19,2.0,Incheon,Yeonhui Cricket Ground,2019,Women's Twenty20 East Asia Cup,T20,20,"China, Hong Kong",China,Hong Kong,international,Hong Kong,bat,Hong Kong,,5.0,,KY Chan
2019-09-20,3.0,Incheon,Yeonhui Cricket Ground,2019,Women's Twenty20 East Asia Cup,T20,20,"Hong Kong, Japan",Hong Kong,Japan,international,Hong Kong,bat,Japan,,,2.0,N Tokizawa
2019-09-20,4.0,Incheon,Yeonhui Cricket Ground,2019,Women's Twenty20 East Asia Cup,T20,20,"South Korea, China",South Korea,China,international,South Korea,field,China,,81.0,,F Song
2019-09-22,,Incheon,Yeonhui Cricket Ground,2019,Women's Twenty20 East Asia Cup,T20,20,"China, Hong Kong",China,Hong Kong,international,Hong Kong,field,China,,14.0,,Sun Meng Yao
2019-08-18,1.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Bermuda, United States of America",Bermuda,United States of America,international,Bermuda,bat,Bermuda,,6.0,,DMW Rawlins
2019-08-18,2.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Canada, Cayman Islands",Canada,Cayman Islands,international,Canada,bat,Canada,,84.0,,Ravinderpal Singh
2019-08-19,3.0,Hamilton,National Stadium,2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Bermuda, Canada",Bermuda,Canada,international,Bermuda,bat,,no result,,,
2019-08-19,4.0,Hamilton,National Stadium,2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Cayman Islands, United States of America",Cayman Islands,United States of America,international,United States of America,field,United States of America,,10.0,,
2019-08-21,5.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Bermuda, Cayman Islands",Bermuda,Cayman Islands,international,Cayman Islands,bat,Bermuda,,,6.0,
2019-08-21,6.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Canada, United States of America",Canada,United States of America,international,United States of America,bat,Canada,,,4.0,NS Dhaliwal
2019-08-22,7.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Canada, Cayman Islands",Canada,Cayman Islands,international,Canada,field,Canada,,,8.0,NS Dhaliwal
2019-08-22,8.0,Hamilton,Bermuda National Stadium,2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"United States of America, Bermuda",United States of America,Bermuda,international,Bermuda,field,Bermuda,,,4.0,DAP Darrell
2019-08-24,9.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Cayman Islands, United States of America",Cayman Islands,United States of America,international,Cayman Islands,bat,United States of America,,,9.0,SR Taylor
2019-08-25,11.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Canada, United States of America",Canada,United States of America,international,United States of America,field,Canada,,15.0,,Ravinderpal Singh
2019-08-25,12.0,Hamilton,"White Hill Field, Sandys Parish",2019,ICC Men's T20 World Cup Americas Region Final,T20,20,"Bermuda, Cayman Islands",Bermuda,Cayman Islands,international,Cayman Islands,bat,Bermuda,,,6.0,AC Douglas
2019-08-19,1.0,Windhoek,United Cricket Club Ground,2019,Botswana tour of Namibia,T20,20,"Namibia, Botswana",Namibia,Botswana,international,Botswana,field,Namibia,,93.0,,CG Williams
2019-08-20,2.0,Windhoek,United Cricket Club Ground,2019,Botswana tour of Namibia,T20,20,"Namibia, Botswana",Namibia,Botswana,international,Botswana,field,Namibia,,124.0,,JP Kotze
2019-08-22,3.0,Windhoek,United Cricket Club Ground,2019,Botswana tour of Namibia,T20,20,"Namibia, Botswana",Namibia,Botswana,international,Namibia,bat,Namibia,,78.0,,SJ Baard
2019-08-23,4.0,Windhoek,United Cricket Club Ground,2019,Botswana tour of Namibia,T20,20,"Namibia, Botswana",Namibia,Botswana,international,Botswana,bat,Namibia,,,8.0,MG Erasmus
2019-10-05,2.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Ireland, Netherlands",Ireland,Netherlands,international,Ireland,field,Ireland,,,6.0,
2019-10-06,3.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Oman, Ireland",Oman,Ireland,international,Ireland,field,Oman,,43.0,,
2019-10-06,4.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Hong Kong, Nepal",Hong Kong,Nepal,international,Nepal,field,Nepal,,,4.0,
2019-10-07,5.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Nepal, Netherlands",Nepal,Netherlands,international,Nepal,field,Nepal,,,4.0,
2019-10-07,6.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Hong Kong, Ireland",Hong Kong,Ireland,international,Ireland,bat,Ireland,,66.0,,
2019-10-09,7.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Ireland, Nepal",Ireland,Nepal,international,Ireland,bat,Ireland,,13.0,,
2019-10-09,8.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Oman, Netherlands",Oman,Netherlands,international,Netherlands,bat,Oman,,,7.0,
2019-10-10,9.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Hong Kong, Netherlands",Hong Kong,Netherlands,international,Hong Kong,field,Netherlands,,37.0,,
2019-10-10,10.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,Oman Pentangular T20I Series,T20,20,"Oman, Nepal",Oman,Nepal,international,Oman,field,Oman,,,6.0,
2019-08-28,1.0,Singapore,Indian Association Ground,2019,Saudari Cup,T20,20,"Singapore, Malaysia",Singapore,Malaysia,international,Singapore,field,Malaysia,,22.0,,Ainna Hamizah Hashim
2019-08-29,2.0,Singapore,Indian Association Ground,2019,Saudari Cup,T20,20,"Singapore, Malaysia",Singapore,Malaysia,international,Singapore,bat,Malaysia,,,9.0,WA Duraisingam
2019-08-30,3.0,Singapore,Indian Association Ground,2019,Saudari Cup,T20,20,"Singapore, Malaysia",Singapore,Malaysia,international,Malaysia,bat,Malaysia,,30.0,,WA Duraisingam
2020-09-04,1.0,Southampton,The Rose Bowl,2020,Australia tour of England,T20,20,"England, Australia",England,Australia,international,Australia,field,England,,2.0,,DJ Malan
2020-09-06,2.0,Southampton,The Rose Bowl,2020,Australia tour of England,T20,20,"Australia, England",Australia,England,international,Australia,bat,England,,,6.0,JC Buttler
2020-09-08,3.0,Southampton,The Rose Bowl,2020,Australia tour of England,T20,20,"England, Australia",England,Australia,international,Australia,field,Australia,,,5.0,MR Marsh
2020-08-28,1.0,Manchester,Old Trafford,2020,Pakistan tour of England,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,field,,no result,,,
2020-08-30,2.0,Manchester,Old Trafford,2020,Pakistan tour of England,T20,20,"Pakistan, England",Pakistan,England,international,England,field,England,,,5.0,EJG Morgan
2020-09-01,3.0,Manchester,Old Trafford,2020,Pakistan tour of England,T20,20,"Pakistan, England",Pakistan,England,international,England,field,Pakistan,,5.0,,Mohammad Hafeez
2019-09-14,1.0,Bridgetown,"Kensington Oval, Barbados",2019,Australia Women tour of West Indies,T20,20,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,Australia,,,6.0,MM Lanning
2019-09-16,2.0,Bridgetown,"Kensington Oval, Barbados",2019,Australia Women tour of West Indies,T20,20,"West Indies, Australia",West Indies,Australia,international,Australia,field,Australia,,,9.0,AJ Healy
2019-09-18,3.0,Bridgetown,"Kensington Oval, Barbados",2019,Australia Women tour of West Indies,T20,20,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,Australia,,,9.0,JL Jonassen
2019-09-24,1.0,Surat,Lalabhai Contractor Stadium,2019,South Africa Women tour of India,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,India,,11.0,,DB Sharma
2019-10-01,4.0,Surat,Lalabhai Contractor Stadium,2019,South Africa Women tour of India,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,India,,51.0,,Poonam Yadav
2019-10-04,6.0,Surat,Lalabhai Contractor Stadium,2019,South Africa Women tour of India,T20,20,"India, South Africa",India,South Africa,international,South Africa,bat,South Africa,,105.0,,L Lee
2019-10-05,1.0,Lahore,Gaddafi Stadium,2019,Sri Lanka tour of Pakistan,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Pakistan,field,Sri Lanka,,64.0,,MD Gunathilaka
2019-10-07,2.0,Lahore,Gaddafi Stadium,2019,Sri Lanka tour of Pakistan,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,35.0,,PBB Rajapaksa
2019-10-09,3.0,Lahore,Gaddafi Stadium,2019,Sri Lanka tour of Pakistan,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,13.0,,PWH de Silva
2019-10-18,1.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Scotland, Singapore",Scotland,Singapore,international,Scotland,field,Singapore,,2.0,,S Vijayakumar
2019-10-18,2.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Hong Kong, Ireland",Hong Kong,Ireland,international,Hong Kong,bat,Ireland,,,8.0,PR Stirling
2019-10-18,3.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Kenya, Netherlands",Kenya,Netherlands,international,Netherlands,bat,Netherlands,,30.0,,MP O'Dowd
2019-10-18,4.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"United Arab Emirates, Oman",United Arab Emirates,Oman,international,Oman,field,Oman,,,7.0,Fayyaz Butt
2019-10-19,5.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Bermuda, Papua New Guinea",Bermuda,Papua New Guinea,international,Papua New Guinea,field,Papua New Guinea,,,10.0,N Vanua
2019-10-19,6.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Jersey, Nigeria",Jersey,Nigeria,international,Jersey,bat,Jersey,,69.0,,JW Jenner
2019-10-19,7.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Namibia, Netherlands",Namibia,Netherlands,international,Netherlands,bat,Netherlands,,44.0,,RN ten Doeschate
2019-10-19,8.0,Dubai,ICC Academy Ground No 2,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Kenya, Scotland",Kenya,Scotland,international,Scotland,bat,Scotland,,31.0,,RD Berrington
2019-10-19,9.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"United Arab Emirates, Ireland",United Arab Emirates,Ireland,international,United Arab Emirates,field,United Arab Emirates,,,5.0,Rohan Mustafa
2019-10-20,10.0,Dubai,ICC Academy Ground No 2,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Namibia, Papua New Guinea",Namibia,Papua New Guinea,international,Papua New Guinea,bat,Papua New Guinea,,81.0,,A Vala
2019-10-20,11.0,Abu Dhabi,Tolerance Oval,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Canada, Jersey",Canada,Jersey,international,Jersey,field,Canada,,53.0,,NR Kumar
2019-10-20,12.0,Dubai,ICC Academy Ground No 2,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Bermuda, Singapore",Bermuda,Singapore,international,Bermuda,bat,Singapore,,,5.0,NMS Param
2019-10-20,13.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Hong Kong, Oman",Hong Kong,Oman,international,Oman,field,Oman,,,7.0,Aamir Kaleem
2019-10-21,14.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Papua New Guinea, Scotland",Papua New Guinea,Scotland,international,Scotland,bat,Scotland,,4.0,,Hamza Tahir
2019-10-21,15.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"United Arab Emirates, Hong Kong",United Arab Emirates,Hong Kong,international,Hong Kong,bat,United Arab Emirates,,,8.0,Rameez Shahzad
2019-10-21,16.0,Abu Dhabi,Tolerance Oval,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Ireland, Oman",Ireland,Oman,international,Oman,field,Ireland,,35.0,,GJ Delany
2019-10-21,17.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Bermuda, Kenya",Bermuda,Kenya,international,Kenya,bat,Kenya,,45.0,,DM Gondaria
2019-10-21,18.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Canada, Nigeria",Canada,Nigeria,international,Canada,bat,Canada,,50.0,,NR Kumar
2019-10-22,19.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Namibia, Scotland",Namibia,Scotland,international,Namibia,bat,Namibia,,24.0,,JJ Smit
2019-10-22,20.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Netherlands, Singapore",Netherlands,Singapore,international,Singapore,bat,Netherlands,,,5.0,RE van der Merwe
2019-10-22,21.0,Abu Dhabi,Tolerance Oval,2019,ICC Men's T20 World Cup Qualifier,T20,20,"United Arab Emirates, Jersey",United Arab Emirates,Jersey,international,Jersey,bat,Jersey,,35.0,,B Ward
2019-10-23,22.0,Dubai,ICC Academy Ground No 2,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Bermuda, Namibia",Bermuda,Namibia,international,Namibia,field,Namibia,,,6.0,BM Scholtz
2019-10-23,23.0,Abu Dhabi,Tolerance Oval,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Nigeria, Oman",Nigeria,Oman,international,Nigeria,bat,Oman,,,7.0,Aamir Kaleem
2019-10-23,24.0,Dubai,ICC Academy Ground No 2,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Kenya, Singapore",Kenya,Singapore,international,Singapore,bat,Kenya,,,7.0,IA Karim
2019-10-23,25.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Canada, Ireland",Canada,Ireland,international,Canada,bat,Canada,,10.0,,NR Kumar
2019-10-23,26.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Hong Kong, Jersey",Hong Kong,Jersey,international,Hong Kong,bat,Hong Kong,,8.0,,SS McKechnie
2019-10-24,27.0,Dubai,ICC Academy,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Netherlands, Papua New Guinea",Netherlands,Papua New Guinea,international,Netherlands,bat,Papua New Guinea,,,5.0,
2019-10-24,28.0,Abu Dhabi,Tolerance Oval,2019,ICC Men's T20 World Cup Qualifier,T20,20,"United Arab Emirates, Nigeria",United Arab Emirates,Nigeria,international,United Arab Emirates,field,United Arab Emirates,,,5.0,Zawar Farid
2019-10-24,29.0,Abu Dhabi,Tolerance Oval,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Canada, Hong Kong",Canada,Hong Kong,international,Hong Kong,bat,Hong Kong,,32.0,,KD Shah
2019-10-24,30.0,Dubai,Dubai International Cricket Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Bermuda, Scotland",Bermuda,Scotland,international,Bermuda,field,Scotland,,46.0,,CS MacLeod
2019-10-25,31.0,Dubai,Dubai International Cricket Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Papua New Guinea, Singapore",Papua New Guinea,Singapore,international,Singapore,field,Papua New Guinea,,43.0,,D Ravu
2019-10-25,32.0,Abu Dhabi,Tolerance Oval,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Ireland, Jersey",Ireland,Jersey,international,Ireland,field,Ireland,,,8.0,MR Adair
2019-10-25,33.0,Dubai,Dubai International Cricket Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Kenya, Namibia",Kenya,Namibia,international,Namibia,bat,Namibia,,87.0,,MG Erasmus
2019-10-25,34.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Canada, Oman",Canada,Oman,international,Canada,bat,Oman,,,8.0,Jatinder Singh
2019-10-26,35.0,Abu Dhabi,Sheikh Zayed Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Ireland, Nigeria",Ireland,Nigeria,international,Nigeria,bat,Ireland,,,8.0,CA Young
2019-10-26,36.0,Dubai,Dubai International Cricket Stadium,2019,ICC Men's T20 World Cup Qualifier,T20,20,"Bermuda, Netherlands",Bermuda,Netherlands,international,Netherlands,bat,Netherlands,,92.0,,CN Ackermann
