Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2017-07-02,11.0,Derby,County Ground,2017,ICC Women's World Cup,ODI,50,"India, Pakistan",India,Pakistan,international,India,bat,India,,95.0,,E Bisht
2017-07-02,12.0,Leicester,Grace Road,2017,ICC Women's World Cup,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,South Africa,field,South Africa,,,10.0,M Kapp
2017-07-05,13.0,Bristol,County Ground,2017,ICC Women's World Cup,ODI,50,"England, South Africa",England,South Africa,international,England,bat,England,,68.0,,SJ Taylor
2017-07-05,14.0,Derby,County Ground,2017,ICC Women's World Cup,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,bat,India,,16.0,,DB Sharma
2017-07-05,15.0,Leicester,Grace Road,2017,ICC Women's World Cup,ODI,50,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,159.0,,EJ Villani
2017-07-06,16.0,Taunton,County Ground,2017,ICC Women's World Cup,ODI,50,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,field,New Zealand,,,8.0,LM Kasperek
2017-07-08,17.0,Taunton,County Ground,2017,ICC Women's World Cup,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,New Zealand,,,8.0,HM Rowe
2017-07-08,18.0,Leicester,Grace Road,2017,ICC Women's World Cup,ODI,50,"India, South Africa",India,South Africa,international,India,field,South Africa,,115.0,,D van Niekerk
2017-07-09,19.0,Bristol,County Ground,2017,ICC Women's World Cup,ODI,50,"England, Australia",England,Australia,international,England,bat,England,,3.0,,KH Brunt
2017-07-09,20.0,Derby,County Ground,2017,ICC Women's World Cup,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,field,West Indies,,47.0,,A Mohammed
2017-07-11,21.0,Leicester,Grace Road,2017,ICC Women's World Cup,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,Pakistan,field,West Indies,,19.0,,DJS Dottin
2017-07-12,22.0,Taunton,County Ground,2017,ICC Women's World Cup,ODI,50,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,bat,South Africa,,,8.0,D van Niekerk
2017-07-12,23.0,Bristol,County Ground,2017,ICC Women's World Cup,ODI,50,"Australia, India",Australia,India,international,Australia,field,Australia,,,8.0,MM Lanning
2017-07-12,24.0,Derby,County Ground,2017,ICC Women's World Cup,ODI,50,"England, New Zealand",England,New Zealand,international,England,bat,England,,75.0,,NR Sciver
2017-07-15,25.0,Taunton,County Ground,2017,ICC Women's World Cup,ODI,50,"Australia, South Africa",Australia,South Africa,international,Australia,bat,Australia,,59.0,,EA Perry
2017-07-15,26.0,Bristol,County Ground,2017,ICC Women's World Cup,ODI,50,"England, West Indies",England,West Indies,international,West Indies,field,England,,92.0,,HC Knight
2017-07-15,27.0,Derby,County Ground,2017,ICC Women's World Cup,ODI,50,"India, New Zealand",India,New Zealand,international,New Zealand,field,India,,186.0,,M Raj
2017-07-15,28.0,Leicester,Grace Road,2017,ICC Women's World Cup,ODI,50,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,15.0,,HHC Gunaratne
2017-07-18,,Bristol,County Ground,2017,ICC Women's World Cup,ODI,50,"South Africa, England",South Africa,England,international,South Africa,bat,England,,,2.0,SJ Taylor
2017-07-20,,Derby,County Ground,2017,ICC Women's World Cup,ODI,50,"India, Australia",India,Australia,international,India,bat,India,,36.0,,H Kaur
2017-07-23,,London,Lord's,2017,ICC Women's World Cup,ODI,50,"England, India",England,India,international,England,bat,England,,9.0,,A Shrubsole
2017-10-22,,Brisbane,Allan Border Field,2017,ICC Women's Championship,ODI,50,"England, Australia",England,Australia,international,Australia,field,Australia,,,2.0,AJ Blackwell
2017-10-26,,Coffs Harbour,International Sports Stadium,2017,ICC Women's Championship,ODI,50,"Australia, England",Australia,England,international,England,field,Australia,,75.0,,RL Haynes
2017-04-04,3.0,Abu Dhabi,Sheikh Zayed Stadium,2017,Papua New Guinea in United Arab Emirates ODI Series,ODI,50,"United Arab Emirates, Papua New Guinea",United Arab Emirates,Papua New Guinea,international,United Arab Emirates,bat,United Arab Emirates,,103.0,,
2017-06-15,1.0,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",2017,Zimbabwe in Scotland ODI Series,ODI,50,"Scotland, Zimbabwe",Scotland,Zimbabwe,international,Scotland,bat,Scotland,,26.0,,
2017-06-17,2.0,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",2017,Zimbabwe in Scotland ODI Series,ODI,50,"Scotland, Zimbabwe",Scotland,Zimbabwe,international,Scotland,bat,Zimbabwe,,,6.0,
2017-05-07,2.0,Potchefstroom,North-West University No1 Ground,2017,Women's Quadrangular Series (in South Africa),ODI,50,"India, Ireland",India,Ireland,international,India,field,India,,,10.0,DB Sharma
2017-05-09,3.0,Potchefstroom,North-West University No1 Ground,2017,Women's Quadrangular Series (in South Africa),ODI,50,"South Africa, India",South Africa,India,international,India,field,India,,,7.0,S Pandey
2017-05-11,5.0,Potchefstroom,Senwes Park,2017,Women's Quadrangular Series (in South Africa),ODI,50,"South Africa, Ireland",South Africa,Ireland,international,South Africa,bat,South Africa,,178.0,,L Wolvaardt
2017-05-17,9.0,Potchefstroom,Senwes Park,2017,Women's Quadrangular Series (in South Africa),ODI,50,"South Africa, India",South Africa,India,international,India,field,South Africa,,8.0,,CL Tryon
2017-05-19,11.0,Potchefstroom,North-West University No1 Ground,2017,Women's Quadrangular Series (in South Africa),ODI,50,"South Africa, Ireland",South Africa,Ireland,international,South Africa,bat,South Africa,,120.0,,A Steyn
2017-05-21,,Potchefstroom,Senwes Park,2017,Women's Quadrangular Series (in South Africa),ODI,50,"South Africa, India",South Africa,India,international,India,field,India,,,8.0,PG Raut
2017-06-23,1.0,Trinidad,"Queen's Park Oval, Port of Spain",2017,India in West Indies ODI Series,ODI,50,"West Indies, India",West Indies,India,international,West Indies,field,,no result,,,
2017-06-25,2.0,Trinidad,"Queen's Park Oval, Port of Spain",2017,India in West Indies ODI Series,ODI,50,"West Indies, India",West Indies,India,international,West Indies,field,India,,105.0,,AM Rahane
2017-06-30,3.0,Antigua,"Sir Vivian Richards Stadium, North Sound",2017,India in West Indies ODI Series,ODI,50,"West Indies, India",West Indies,India,international,West Indies,field,India,,93.0,,MS Dhoni
2017-07-02,4.0,Antigua,"Sir Vivian Richards Stadium, North Sound",2017,India in West Indies ODI Series,ODI,50,"West Indies, India",West Indies,India,international,West Indies,bat,West Indies,,11.0,,JO Holder
2017-07-06,5.0,Jamaica,"Sabina Park, Kingston",2017,India in West Indies ODI Series,ODI,50,"West Indies, India",West Indies,India,international,West Indies,bat,India,,,8.0,V Kohli
2017-06-30,1.0,,Galle International Stadium,2017,Zimbabwe in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Sri Lanka,bat,Zimbabwe,,,6.0,SF Mire
2017-07-02,2.0,,Galle International Stadium,2017,Zimbabwe in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Sri Lanka,field,Sri Lanka,,,7.0,PADLR Sandakan
2017-07-06,3.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2017,Zimbabwe in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Sri Lanka,field,Sri Lanka,,,8.0,MD Gunathilaka
2017-07-08,4.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2017,Zimbabwe in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Sri Lanka,bat,Zimbabwe,,,4.0,CR Ervine
2017-07-10,5.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2017,Zimbabwe in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Zimbabwe,field,Zimbabwe,,,3.0,Sikandar Raza
2017-08-20,1.0,,Rangiri Dambulla International Stadium,2017,India tour of Sri Lanka,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,India,field,India,,,9.0,S Dhawan
2017-08-24,2.0,,Pallekele International Cricket Stadium,2017,India tour of Sri Lanka,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,India,field,India,,,3.0,A Dananjaya
2017-08-27,3.0,,Pallekele International Cricket Stadium,2017,India tour of Sri Lanka,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,6.0,JJ Bumrah
2017-08-31,4.0,Colombo,"R.Premadasa Stadium, Khettarama",2017,India tour of Sri Lanka,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,bat,India,,168.0,,V Kohli
2017-09-03,5.0,Colombo,"R.Premadasa Stadium, Khettarama",2017,India tour of Sri Lanka,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,6.0,B Kumar
2018-02-25,1.0,Hamilton,Seddon Park,2017,England tour of Australia and New Zealand,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,New Zealand,,,3.0,LRPL Taylor
2018-02-28,2.0,Mount Maunganui,Bay Oval,2017,England tour of Australia and New Zealand,ODI,50,"New Zealand, England",New Zealand,England,international,England,field,England,,,6.0,BA Stokes
2018-03-03,3.0,Wellington,Westpac Stadium,2017,England tour of Australia and New Zealand,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,4.0,,MM Ali
2018-03-07,4.0,Dunedin,University Oval,2017,England tour of Australia and New Zealand,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,New Zealand,,,5.0,LRPL Taylor
2018-03-10,5.0,Christchurch,Hagley Oval,2017,England tour of Australia and New Zealand,ODI,50,"New Zealand, England",New Zealand,England,international,England,field,England,,,7.0,JM Bairstow
2017-12-20,1.0,Whangarei,Cobham Oval (New),2017,West Indies tour of New Zealand,ODI,50,"West Indies, New Zealand",West Indies,New Zealand,international,New Zealand,field,New Zealand,,,5.0,DAJ Bracewell
2017-12-23,2.0,Christchurch,Hagley Oval,2017,West Indies tour of New Zealand,ODI,50,"New Zealand, West Indies",New Zealand,West Indies,international,West Indies,field,New Zealand,,204.0,,TA Boult
2017-12-26,3.0,Christchurch,Hagley Oval,2017,West Indies tour of New Zealand,ODI,50,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,bat,New Zealand,,66.0,,LRPL Taylor
2018-01-06,1.0,Wellington,Basin Reserve,2017,Pakistan tour of New Zealand,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,61.0,,KS Williamson
2018-01-09,2.0,Nelson,Saxton Oval,2017,Pakistan tour of New Zealand,ODI,50,"Pakistan, New Zealand",Pakistan,New Zealand,international,Pakistan,bat,New Zealand,,,8.0,MJ Guptill
2018-01-13,3.0,Dunedin,University Oval,2017,Pakistan tour of New Zealand,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,183.0,,TA Boult
2018-01-16,4.0,Hamilton,Seddon Park,2017,Pakistan tour of New Zealand,ODI,50,"Pakistan, New Zealand",Pakistan,New Zealand,international,Pakistan,bat,New Zealand,,,5.0,C de Grandhomme
2018-01-19,5.0,Wellington,Basin Reserve,2017,Pakistan tour of New Zealand,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,15.0,,MJ Guptill
2017-09-17,1.0,Chennai,"MA Chidambaram Stadium, Chepauk",2017,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,India,bat,India,,26.0,,HH Pandya
2017-09-21,2.0,Kolkata,Eden Gardens,2017,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,India,bat,India,,50.0,,V Kohli
2017-09-24,3.0,Indore,Holkar Cricket Stadium,2017,Australia tour of India,ODI,50,"Australia, India",Australia,India,international,Australia,bat,India,,,5.0,HH Pandya
2017-09-28,4.0,Bengaluru,M.Chinnaswamy Stadium,2017,Australia tour of India,ODI,50,"Australia, India",Australia,India,international,Australia,bat,Australia,,21.0,,DA Warner
2017-10-01,5.0,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2017,Australia tour of India,ODI,50,"Australia, India",Australia,India,international,Australia,bat,India,,,7.0,RG Sharma
2018-06-13,1.0,London,Kennington Oval,2018,Australia tour of England,ODI,50,"Australia, England",Australia,England,international,Australia,bat,England,,,3.0,MM Ali
2018-06-16,2.0,Cardiff,Sophia Gardens,2018,Australia tour of England,ODI,50,"England, Australia",England,Australia,international,Australia,field,England,,38.0,,JJ Roy
2018-06-19,3.0,Nottingham,Trent Bridge,2018,Australia tour of England,ODI,50,"England, Australia",England,Australia,international,Australia,field,England,,242.0,,AD Hales
2018-06-21,4.0,Chester-le-Street,Riverside Ground,2018,Australia tour of England,ODI,50,"Australia, England",Australia,England,international,Australia,bat,England,,,6.0,JJ Roy
2018-06-24,5.0,Manchester,Old Trafford,2018,Australia tour of England,ODI,50,"Australia, England",Australia,England,international,Australia,bat,England,,,1.0,JC Buttler
2018-07-12,1.0,Nottingham,Trent Bridge,2018,India tour of Ireland and England,ODI,50,"England, India",England,India,international,India,field,India,,,8.0,Kuldeep Yadav
2018-07-14,2.0,London,Lord's,2018,India tour of Ireland and England,ODI,50,"England, India",England,India,international,England,bat,England,,86.0,,JE Root
2018-07-17,3.0,Leeds,Headingley,2018,India tour of Ireland and England,ODI,50,"India, England",India,England,international,England,field,England,,,8.0,AU Rashid
2017-10-22,1.0,Mumbai,Wankhede Stadium,2017,New Zealand tour of India,ODI,50,"India, New Zealand",India,New Zealand,international,India,bat,New Zealand,,,6.0,TWM Latham
2017-10-25,2.0,Pune,Maharashtra Cricket Association Stadium,2017,New Zealand tour of India,ODI,50,"New Zealand, India",New Zealand,India,international,New Zealand,bat,India,,,6.0,B Kumar
2017-10-29,3.0,Kanpur,Green Park,2017,New Zealand tour of India,ODI,50,"India, New Zealand",India,New Zealand,international,New Zealand,field,India,,6.0,,RG Sharma
2017-10-13,1.0,,Dubai International Cricket Stadium,2017,Pakistan tour of United Arab Emirates,ODI,50,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,field,Pakistan,,83.0,,Shoaib Malik
2017-10-16,2.0,Abu Dhabi,Sheikh Zayed Stadium,2017,Pakistan tour of United Arab Emirates,ODI,50,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Pakistan,bat,Pakistan,,32.0,,Shadab Khan
2017-10-18,3.0,Abu Dhabi,Sheikh Zayed Stadium,2017,Pakistan tour of United Arab Emirates,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,bat,Pakistan,,,7.0,Imam-ul-Haq
2017-10-20,4.0,,Sharjah Cricket Stadium,2017,Pakistan tour of United Arab Emirates,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,bat,Pakistan,,,7.0,Babar Azam
2017-10-23,5.0,,Sharjah Cricket Stadium,2017,Pakistan tour of United Arab Emirates,ODI,50,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,bat,Pakistan,,,9.0,Usman Shinwari
2018-02-01,1.0,Durban,Kingsmead,2017,India tour of South Africa,ODI,50,"South Africa, India",South Africa,India,international,South Africa,bat,India,,,6.0,V Kohli
2018-02-04,2.0,Centurion,SuperSport Park,2017,India tour of South Africa,ODI,50,"South Africa, India",South Africa,India,international,India,field,India,,,9.0,YS Chahal
2018-02-07,3.0,Cape Town,Newlands,2017,India tour of South Africa,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,India,,124.0,,V Kohli
2018-02-10,4.0,Johannesburg,The Wanderers Stadium,2017,India tour of South Africa,ODI,50,"India, South Africa",India,South Africa,international,India,bat,South Africa,,,5.0,H Klaasen
2018-02-13,5.0,Port Elizabeth,St George's Park,2017,India tour of South Africa,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,India,,73.0,,RG Sharma
2018-02-16,6.0,Centurion,SuperSport Park,2017,India tour of South Africa,ODI,50,"South Africa, India",South Africa,India,international,India,field,India,,,8.0,V Kohli
2017-12-10,1.0,Dharamsala,Himachal Pradesh Cricket Association Stadium,2017,Sri Lanka tour of India,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,7.0,RAS Lakmal
2017-12-13,2.0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",2017,Sri Lanka tour of India,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,India,,141.0,,RG Sharma
2017-12-17,3.0,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2017,Sri Lanka tour of India,ODI,50,"Sri Lanka, India",Sri Lanka,India,international,India,field,India,,,8.0,Kuldeep Yadav
2017-10-31,,,Sharjah Cricket Stadium,2017,ICC Women's Championship,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,8.0,,SFM Devine
2017-11-02,,,Sharjah Cricket Stadium,2017,ICC Women's Championship,ODI,50,"Pakistan, New Zealand",Pakistan,New Zealand,international,Pakistan,bat,New Zealand,,,7.0,SFM Devine
2017-11-05,,,Sharjah Cricket Stadium,2017,ICC Women's Championship,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,Pakistan,,,5.0,Sana Mir
2018-02-07,,Kimberley,Diamond Oval,2017,ICC Women's Championship,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,India,,178.0,,S Mandhana
2018-02-10,,Potchefstroom,Senwes Park,2017,ICC Women's Championship,ODI,50,"India, South Africa",India,South Africa,international,India,bat,South Africa,,,7.0,M du Preez
2017-12-06,49.0,Dubai,ICC Academy,2017,ICC World Cricket League Championship,ODI,50,"Hong Kong, Papua New Guinea",Hong Kong,Papua New Guinea,international,Papua New Guinea,field,Hong Kong,,23.0,,Babar Hayat
2018-06-09,,Worcester,"County Ground, New Road",2018,ICC Women's Championship,ODI,50,"England, South Africa",England,South Africa,international,England,bat,South Africa,,,7.0,
2018-06-12,,Hove,County Ground,2018,ICC Women's Championship,ODI,50,"England, South Africa",England,South Africa,international,South Africa,field,England,,69.0,,SJ Taylor
2018-06-15,,Canterbury,St Lawrence Ground,2018,ICC Women's Championship,ODI,50,"South Africa, England",South Africa,England,international,South Africa,bat,England,,,7.0,TT Beaumont
2018-07-07,,Leeds,Headingley,2018,ICC Women's Championship,ODI,50,"England, New Zealand",England,New Zealand,international,England,bat,England,,142.0,,
2018-07-10,,Derby,County Ground,2018,ICC Women's Championship,ODI,50,"England, New Zealand",England,New Zealand,international,England,bat,England,,123.0,,TT Beaumont
2018-07-13,,Leicester,Grace Road,2018,ICC Women's Championship,ODI,50,"England, New Zealand",England,New Zealand,international,England,bat,New Zealand,,,4.0,SFM Devine
2018-01-15,1.0,Dhaka,"Shere Bangla National Stadium, Mirpur",2017,Tri-Nation Tournament in Bangladesh,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Bangladesh,field,Bangladesh,,,8.0,Shakib Al Hasan
